 467.70276 18.138 0.032
 471.70416 18.600 0.051
 478.61689 18.047 0.020
 479.66705 18.631 0.028
 480.71038 18.470 0.027
 481.68263 18.650 0.029
 484.65729 18.530 0.026
 485.66881 18.124 0.022
 490.66266 18.626 0.026
 493.66867 18.481 0.026
 498.65602 18.160 0.022
 501.62099 18.700 0.056
 515.71991 18.717 0.030
 527.58341 18.144 0.021
 537.57866 18.714 0.026
 538.62517 18.306 0.026
 539.56547 18.645 0.026
 541.63396 18.657 0.030
 551.57238 18.351 0.023
 552.55729 18.733 0.039
 553.59526 18.438 0.028
 559.58888 18.632 0.049
 730.78968 18.142 0.024
 797.79199 18.024 0.027
 821.68444 18.087 0.025
 835.72241 18.638 0.027
 845.68659 18.358 0.022
 859.60053 18.738 0.040
 881.65693 18.312 0.040
 890.61064 18.100 0.028
 894.58037 18.297 0.029
1130.73910 18.545 0.033
1178.79185 18.633 0.041
1182.74372 18.103 0.036
1188.77879 18.572 0.029
1190.74880 18.598 0.029
1193.70213 18.065 0.024
1205.66108 18.690 0.031
1212.61772 18.496 0.030
1220.66233 18.629 0.025
1229.58849 18.713 0.035
1239.55381 18.281 0.032
1247.59866 18.671 0.026
1291.50446 18.591 0.030
1496.73513 18.030 0.020
1511.81137 18.549 0.032
1515.78522 18.622 0.029
1524.69421 18.430 0.022
1543.76723 18.249 0.023
1550.75711 18.639 0.029
1572.74198 18.835 0.044
1573.76092 18.582 0.029
1587.71044 18.132 0.024
1619.65703 18.760 0.053
1622.61666 18.478 0.045
1624.61398 18.496 0.039
1631.59584 18.324 0.030
2994.70060 18.303 0.013
3010.74403 18.052 0.019
3326.78456 18.342 0.013
3336.82062 18.621 0.026
3352.75471 18.551 0.014
3357.72356 18.304 0.013
3362.80083 18.097 0.012
3365.78819 18.582 0.022
3372.80387 18.583 0.018
3381.71155 18.470 0.014
3386.80831 18.408 0.012
3396.77292 18.652 0.040
3717.70241 18.547 0.027
3720.78721 18.368 0.021
3732.79351 18.637 0.014
3740.66121 18.143 0.010
3749.71267 18.170 0.018
3756.66610 18.619 0.015
3766.64165 18.476 0.014
3774.56843 18.581 0.020
4059.69941 18.618 0.015
4072.78513 18.246 0.017
4078.65314 18.441 0.015
4098.73027 18.543 0.014
4109.81476 18.633 0.018
4372.88208 18.595 0.019
4382.88961 18.149 0.017
4394.84019 18.617 0.015
4409.77617 18.592 0.015
4422.76222 18.616 0.016
4461.68870 18.424 0.018
4468.76515 18.416 0.014
4476.73087 18.575 0.014
4483.82661 18.571 0.015
4511.63887 18.580 0.016
