2996.71483 20.097 0.044
3028.69877 20.306 0.051
3331.76768 19.928 0.071
3341.77281 19.927 0.057
3352.72936 20.213 0.039
3357.66501 20.252 0.051
3362.73921 20.045 0.100
3365.67355 20.314 0.105
3370.70552 20.330 0.086
3375.72498 20.289 0.070
3381.68530 20.232 0.045
3389.64323 20.117 0.080
3397.69046 20.164 0.101
3719.70505 20.081 0.113
3722.78946 20.461 0.118
3727.72768 20.227 0.050
3737.62191 20.394 0.046
3746.63250 19.907 0.059
3753.63397 20.408 0.095
3760.65663 20.252 0.046
3771.63412 20.149 0.048
4064.70101 20.181 0.040
4073.68080 19.910 0.080
4082.72257 20.237 0.055
4093.72032 20.101 0.032
4112.66882 20.159 0.040
4120.68883 20.316 0.040
4393.83359 20.240 0.046
4403.79016 20.145 0.091
4411.81310 20.022 0.038
4417.80543 20.234 0.046
4431.80000 20.182 0.105
4441.76662 20.242 0.057
4458.72149 20.202 0.134
4466.69766 20.079 0.039
4473.65952 20.060 0.041
4481.81735 20.062 0.039
4487.78774 20.007 0.186
4542.52393 20.478 0.134
4544.52968 20.280 0.154
4546.51423 20.156 0.154
4547.52204 20.360 0.179
4556.53186 20.173 0.046
4564.57362 20.279 0.065
4724.88812 20.097 0.100
4791.75092 20.073 0.037
4893.58328 20.494 0.093
4894.60235 20.138 0.061
