2162.88312 17.614 0.022
2171.84576 17.571 0.018
2183.80511 17.891 0.032
2184.80467 17.597 0.023
2188.85523 17.763 0.028
2191.76540 17.586 0.016
2200.78705 17.615 0.017
2206.72217 17.646 0.022
2216.84629 17.839 0.021
2223.71094 17.870 0.024
2226.68707 17.642 0.021
2228.73083 17.742 0.019
2230.64239 17.800 0.022
2234.65691 17.850 0.023
2238.60138 17.834 0.025
2240.72790 17.587 0.019
2244.78956 17.629 0.022
2249.65783 17.620 0.017
2251.85520 17.569 0.023
2253.64569 17.586 0.017
2256.65032 17.868 0.023
2259.64485 17.749 0.020
2262.65002 17.561 0.019
2264.63372 17.616 0.019
2272.61593 17.910 0.022
2276.62669 17.884 0.025
2279.62117 17.806 0.019
2281.66859 17.959 0.020
2283.70423 17.813 0.018
2288.68973 17.764 0.019
2290.72763 17.904 0.022
2292.69773 17.872 0.025
2294.66831 17.838 0.022
2296.68725 17.756 0.026
2298.70882 17.574 0.018
2300.66048 17.605 0.020
2302.63407 17.610 0.019
2304.63874 17.696 0.029
2315.56204 17.653 0.023
2322.53270 17.570 0.021
2325.55316 17.836 0.026
2330.56189 17.908 0.029
2337.51366 17.759 0.030
2343.50969 17.844 0.030
2353.50388 17.594 0.026
2370.50858 17.919 0.031
2518.91309 17.706 0.024
2526.84276 17.864 0.019
2540.85098 17.799 0.029
2544.77112 17.854 0.023
2550.88899 17.571 0.022
2554.85432 17.602 0.018
2558.86541 17.758 0.023
2562.88626 17.939 0.030
2571.81184 17.889 0.026
2577.75048 17.900 0.026
2580.77929 17.846 0.022
2588.81606 17.701 0.019
2593.80519 17.872 0.024
2599.72508 17.641 0.022
2607.68331 17.641 0.020
2617.67272 17.814 0.026
2620.61625 17.815 0.021
2622.79200 17.900 0.028
2624.78668 17.852 0.021
2626.60018 17.858 0.032
2629.59682 17.716 0.023
2631.78064 17.981 0.034
2634.55103 17.620 0.017
2637.58889 17.859 0.023
2640.62853 17.812 0.024
2642.62675 17.956 0.023
2644.61696 17.827 0.023
2649.63996 17.800 0.019
2651.68878 17.903 0.024
2654.64096 17.622 0.022
2656.71596 17.697 0.026
