2166.91060 17.848 0.027
2173.83101 17.688 0.019
2192.80374 18.012 0.021
2201.81646 17.996 0.021
2212.84811 17.560 0.018
2223.85275 17.761 0.022
2226.83274 17.859 0.024
2229.64465 17.773 0.023
2230.78323 17.590 0.018
2232.80301 17.722 0.022
2234.79721 17.729 0.017
2238.76917 17.867 0.021
2241.64421 17.544 0.019
2243.70261 17.709 0.022
2248.77504 17.673 0.018
2251.73246 17.887 0.019
2253.81737 17.615 0.018
2264.79282 17.654 0.018
2269.82621 17.560 0.018
2271.77365 17.578 0.015
2274.64336 17.887 0.027
2276.75048 17.922 0.023
2278.64901 17.931 0.024
2280.64720 17.849 0.022
2282.65576 17.613 0.021
2284.64704 17.732 0.024
2289.78945 17.682 0.019
2291.79753 17.750 0.023
2293.76325 17.774 0.028
2295.78520 17.885 0.019
2297.77853 17.909 0.023
2299.81909 17.960 0.030
2301.71320 17.917 0.026
2303.70939 17.910 0.032
2327.53964 17.558 0.021
2332.57252 17.902 0.034
2333.53657 17.815 0.034
2339.52480 17.932 0.026
2347.51949 17.681 0.022
2402.51363 17.505 0.024
2542.87046 17.444 0.015
2552.82038 17.913 0.024
2556.81202 17.943 0.022
2559.86012 17.909 0.026
2564.82809 17.736 0.021
2573.82869 17.771 0.023
2578.75285 17.633 0.022
2583.78835 17.990 0.027
2589.83224 17.736 0.019
2596.72046 17.575 0.023
2605.72176 17.613 0.018
2609.71726 17.786 0.026
2614.64702 17.693 0.021
2618.70472 17.764 0.021
2620.83262 17.896 0.021
2623.80351 17.735 0.019
2627.66736 17.750 0.030
2629.69086 17.842 0.027
2631.71085 17.893 0.030
2634.73995 17.737 0.019
2635.61106 17.940 0.021
2637.81009 17.652 0.019
2639.63603 17.670 0.015
2641.70250 17.664 0.018
2643.71125 17.762 0.021
2645.69966 17.881 0.018
2647.65746 17.888 0.022
2651.61278 17.930 0.028
2653.63900 17.996 0.026
2655.75997 17.672 0.024
2657.60496 17.574 0.018
2659.62432 17.674 0.019
2661.83797 17.898 0.028
2665.85844 18.008 0.039
2668.60781 17.659 0.027
2670.61213 17.786 0.022
2672.59871 17.807 0.024
2674.62009 17.922 0.022
2676.60659 17.936 0.018
2678.67933 17.991 0.024
2680.60511 18.022 0.022
2682.65489 17.556 0.022
2686.64937 17.749 0.024
2691.59603 17.474 0.022
2695.63184 17.792 0.022
2700.58734 17.520 0.019
2713.56991 17.710 0.026
2841.91023 17.897 0.028
2885.85233 17.586 0.017
2892.88192 17.587 0.023
2897.85124 18.003 0.028
2903.89698 17.711 0.015
2906.90009 17.854 0.023
2911.77996 17.878 0.019
2916.82968 17.815 0.018
2922.81387 17.951 0.030
2926.74042 17.973 0.024
2930.81493 17.703 0.019
2933.85927 17.607 0.018
2939.86759 17.769 0.022
2942.81814 17.698 0.017
2944.86159 17.675 0.022
2946.86351 17.745 0.019
2949.80101 17.981 0.023
2952.85481 17.913 0.023
2956.69321 17.932 0.022
2958.71990 17.928 0.022
2962.73165 17.595 0.018
2965.74988 17.912 0.023
2967.84943 17.578 0.015
2970.81477 17.922 0.018
2974.75256 17.947 0.022
2976.78729 17.699 0.018
2978.76737 17.567 0.018
2980.70742 17.592 0.018
2982.67013 17.631 0.021
2984.71739 17.783 0.021
2986.80058 17.901 0.027
2988.76473 17.934 0.024
2990.63685 17.944 0.024
2992.79138 17.802 0.019
2994.63379 18.008 0.023
2995.64334 17.813 0.017
2997.65330 17.870 0.019
2999.77204 17.953 0.023
3001.74408 18.009 0.023
3003.71731 17.607 0.017
3005.70806 17.567 0.018
3007.72251 17.684 0.018
3009.72062 17.758 0.019
3011.68993 17.817 0.024
3013.69313 17.926 0.023
3017.70355 17.988 0.024
3019.63117 17.960 0.024
3021.75032 17.580 0.015
3023.61228 17.424 0.014
3024.81329 18.053 0.024
3026.80959 17.421 0.013
3031.68357 17.930 0.019
3033.74754 17.994 0.019
3035.75490 17.616 0.015
3038.73228 17.940 0.026
3041.60046 17.559 0.023
3043.63586 17.680 0.024
3045.66960 17.826 0.022
3047.62361 17.869 0.023
3049.62924 17.912 0.017
3051.59652 17.927 0.022
3053.59166 17.958 0.022
3055.59077 17.975 0.023
3057.61563 17.533 0.017
3060.63814 17.951 0.022
3067.70102 17.992 0.024
3070.54787 17.735 0.026
3073.61619 17.564 0.022
3075.66377 17.742 0.026
3078.58390 17.925 0.024
3082.57325 17.575 0.018
3084.65020 17.716 0.018
3087.61326 17.981 0.021
3090.57657 17.869 0.024
3099.52043 17.832 0.023
3102.54353 17.661 0.021
3105.57587 17.949 0.023
3108.55436 17.918 0.022
3112.52573 17.882 0.023
3116.51297 17.779 0.023
3126.51874 17.911 0.027
3146.48133 17.918 0.031
3241.90622 17.919 0.023
3257.90828 17.948 0.021
3263.89235 17.954 0.018
3268.90795 17.887 0.028
3273.88316 17.876 0.023
3277.87237 17.918 0.024
3281.86243 17.821 0.018
3287.72400 17.617 0.015
3289.87618 17.819 0.019
3301.73030 17.811 0.023
3304.79297 17.961 0.026
3306.87399 17.732 0.021
3309.70331 17.776 0.019
3311.70107 17.883 0.021
3320.74382 17.925 0.019
3327.71285 17.850 0.019
3329.86346 18.011 0.027
3334.76943 17.909 0.032
3338.81952 17.954 0.022
3350.65135 17.697 0.015
3358.70500 17.966 0.018
3361.81043 17.967 0.019
3363.76025 18.000 0.024
3367.71890 18.049 0.036
3372.73246 17.935 0.018
3378.64520 18.024 0.023
3383.77455 17.972 0.017
3387.63151 17.836 0.023
3391.71277 17.752 0.021
3399.68029 17.973 0.023
3402.69715 17.912 0.019
3404.62772 17.891 0.021
3408.57838 17.935 0.019
3412.62368 17.844 0.022
3416.61416 17.670 0.017
3424.61020 17.983 0.024
3431.51649 17.802 0.018
3437.52292 17.899 0.021
3445.52765 17.750 0.021
3453.54940 17.958 0.027
3462.52473 17.939 0.023
3589.93811 17.870 0.022
3629.86308 18.010 0.024
3634.82841 17.908 0.021
3639.88132 17.864 0.018
3641.87224 17.975 0.022
3650.86755 17.906 0.019
3657.84863 17.914 0.018
3661.83250 17.946 0.027
3671.86148 17.807 0.019
3675.84405 17.929 0.019
3683.86515 17.593 0.019
3687.75790 17.687 0.015
3689.85832 17.909 0.022
3692.78216 17.482 0.017
3694.79707 17.675 0.017
3696.73956 17.672 0.017
3699.74216 18.068 0.019
3701.79512 17.537 0.015
3704.70217 17.935 0.019
3706.83096 17.835 0.019
3711.70461 17.923 0.021
3713.71834 17.962 0.019
3716.81748 17.864 0.018
3719.79840 17.645 0.023
3721.75815 17.700 0.018
3725.79008 17.921 0.023
3727.76487 17.964 0.022
3730.66024 17.578 0.013
3732.68468 17.736 0.017
3734.78268 17.943 0.019
3736.79908 17.901 0.019
3737.68766 17.562 0.014
3739.78666 17.758 0.017
3742.60973 17.932 0.023
3745.72244 17.932 0.022
3747.75075 17.925 0.035
3749.63352 17.918 0.031
3751.73771 17.519 0.015
3753.60931 17.839 0.022
3755.64682 17.622 0.021
3757.68031 17.679 0.018
3759.74501 17.853 0.017
3762.73230 17.635 0.019
3765.75084 18.014 0.017
3770.59240 17.803 0.018
3773.59976 17.623 0.017
