2167.83489 13.571 0.005
2173.84223 13.535 0.005
2190.78000 13.572 0.005
2192.81510 13.573 0.005
2212.86909 13.588 0.005
2214.78245 13.561 0.005
2224.73922 13.489 0.005
2226.84340 13.472 0.005
2229.65532 13.464 0.005
2232.81391 13.480 0.005
2234.80832 13.479 0.005
2239.59328 13.502 0.005
2241.65482 13.501 0.005
2243.71340 13.504 0.005
2248.79004 13.489 0.005
2252.64504 13.475 0.005
2254.63597 13.470 0.005
2257.63986 13.473 0.005
2259.69277 13.480 0.005
2261.75419 13.451 0.005
2266.63751 13.438 0.005
2270.63360 13.473 0.005
2271.78443 13.476 0.005
2273.72089 13.505 0.005
2275.82132 13.521 0.005
2277.64296 13.535 0.005
2279.81530 13.565 0.005
2281.80213 13.575 0.005
2283.83636 13.579 0.005
2288.74249 13.572 0.005
2290.78088 13.536 0.005
2292.75737 13.512 0.005
2296.74281 13.453 0.005
2300.71526 13.427 0.005
2302.69304 13.410 0.005
2327.55086 13.546 0.005
2332.59127 13.530 0.005
2333.54958 13.521 0.005
2333.56084 13.524 0.005
2339.53732 13.450 0.005
2357.50851 13.556 0.005
2395.50941 13.547 0.005
2526.90161 13.537 0.005
2537.91008 13.576 0.005
2542.88089 13.572 0.005
2552.83172 13.575 0.005
2556.82326 13.587 0.005
2559.87156 13.577 0.005
2564.83975 13.559 0.005
2578.76383 13.584 0.005
2583.81828 13.632 0.005
2589.84934 13.627 0.005
2596.73398 13.644 0.005
2605.73700 13.596 0.005
2609.73325 13.568 0.005
2614.69949 13.586 0.005
2618.72383 13.633 0.005
2621.63128 13.652 0.005
2623.81498 13.676 0.005
2627.67871 13.669 0.005
2629.70176 13.644 0.005
2631.75383 13.613 0.005
2634.75598 13.594 0.005
2635.67555 13.587 0.005
2638.64662 13.580 0.005
2639.64676 13.570 0.005
2641.71410 13.553 0.005
2643.72278 13.535 0.005
2645.71073 13.509 0.005
2647.66855 13.517 0.005
2650.82981 13.535 0.005
2652.73132 13.533 0.005
2654.66613 13.582 0.005
2656.63820 13.613 0.005
