 748.84828 15.873 0.006
 799.79449 15.833 0.006
 822.66494 15.766 0.009
 825.81481 15.865 0.006
 875.71880 15.810 0.006
 894.64348 15.853 0.007
1085.79494 15.944 0.016
1130.80397 15.900 0.009
1134.78385 15.900 0.015
1143.77161 15.875 0.013
1152.79330 15.790 0.006
1156.78913 15.873 0.008
1160.74578 15.891 0.011
1166.72304 15.879 0.008
1212.69338 15.825 0.009
1221.70319 15.823 0.007
1222.69736 15.886 0.007
1233.71103 15.917 0.006
1241.60243 15.839 0.009
1259.59327 15.854 0.006
1472.80526 15.962 0.009
1477.73945 15.993 0.017
1494.84867 15.936 0.008
1499.73821 15.891 0.005
1521.75532 15.852 0.011
1524.79144 15.924 0.008
1545.78553 15.866 0.012
1550.69146 15.828 0.013
1562.67398 15.934 0.006
1576.69760 15.826 0.008
1583.68768 15.911 0.007
1590.65986 15.797 0.008
1593.63354 15.888 0.011
1596.60872 15.839 0.014
1612.68114 15.915 0.009
1618.57811 15.826 0.008
1621.59268 15.875 0.007
1623.61191 15.879 0.008
1629.61616 15.807 0.008
2995.65953 15.916 0.005
3326.68734 15.970 0.005
3331.79351 15.995 0.006
3341.79864 16.011 0.006
3352.68830 16.064 0.005
3357.69035 16.008 0.005
3362.76479 16.045 0.005
3365.69893 15.927 0.006
3369.78746 15.931 0.005
3376.67820 15.969 0.005
3383.75457 15.922 0.005
3389.72516 15.903 0.005
3397.72962 15.914 0.006
3713.73871 16.030 0.005
3721.74091 16.062 0.005
3732.63939 16.052 0.006
3740.62710 16.012 0.005
3749.67969 15.961 0.006
3756.69523 15.986 0.005
3762.75039 15.929 0.005
3772.75021 15.893 0.005
4058.68085 15.984 0.005
4072.71956 16.061 0.006
4078.71303 15.973 0.006
4109.69792 15.999 0.005
4120.71394 16.038 0.005
4393.79348 16.013 0.005
4403.81485 16.013 0.006
4418.75595 15.966 0.005
4426.84757 16.021 0.006
4432.80807 16.040 0.006
4442.78178 16.024 0.006
4454.67344 15.985 0.006
4463.70068 15.960 0.006
4470.63762 16.070 0.005
4480.69933 16.061 0.005
4484.78111 15.998 0.005
4488.70289 15.988 0.006
4511.54279 15.933 0.006
4741.83015 15.949 0.006
4747.76066 15.965 0.005
4748.78525 15.932 0.005
4749.70309 15.894 0.006
4779.69797 15.947 0.005
4780.70982 16.011 0.006
4781.71077 16.052 0.006
4782.64420 16.041 0.006
4782.84685 16.008 0.005
4783.66718 15.965 0.006
4783.85594 15.948 0.006
4784.67938 15.958 0.007
4784.85424 15.951 0.006
4786.70194 16.014 0.006
4787.67780 15.977 0.006
4797.75742 15.964 0.005
4857.62943 15.970 0.005
4858.67881 16.040 0.006
4858.78746 16.043 0.005
4859.62584 16.066 0.006
4861.68475 15.973 0.005
4861.72364 15.983 0.006
4895.56720 15.923 0.005
4914.52623 15.920 0.006
4915.59054 15.892 0.005
4916.50111 15.937 0.005
4916.57816 15.939 0.005
4917.51027 15.986 0.005
4918.50984 15.986 0.005
4928.50909 15.953 0.005
4929.48085 15.901 0.006
4930.48401 15.870 0.006
4931.48443 15.917 0.006
