3022.72400 19.141 0.023
3331.67592 19.238 0.033
3353.70161 19.067 0.019
3358.73234 19.136 0.019
3362.69647 19.226 0.042
3375.66630 19.178 0.022
3381.65605 19.217 0.020
3389.61436 19.200 0.029
3397.66097 19.122 0.041
3406.63242 19.117 0.021
3721.66155 19.082 0.033
3734.66745 19.157 0.017
3743.63253 19.247 0.029
3751.61623 19.261 0.037
3758.63119 19.205 0.022
3764.71239 19.144 0.018
3769.65421 19.145 0.018
4066.71013 19.205 0.021
4073.77408 19.124 0.050
4092.67822 19.225 0.019
4111.70560 19.206 0.021
4126.63941 19.169 0.023
4392.76294 19.146 0.018
4400.76422 19.043 0.038
4410.80553 19.093 0.021
4441.70929 19.226 0.021
4459.63018 19.059 0.042
4468.66921 19.126 0.018
4479.70965 19.261 0.021
4485.70229 19.286 0.047
4774.72313 19.080 0.019
4780.73486 19.083 0.032
4795.73526 19.179 0.019
