LC,Amplitude,AndersonDarling,Autocor_length,Automean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SmallKurtosis,Std,StetsonK,freq1_harmonics_amplitude_0,freq1_harmonics_amplitude_1,freq1_harmonics_amplitude_2,freq1_harmonics_amplitude_3,freq1_harmonics_rel_phase_0,freq1_harmonics_rel_phase_1,freq1_harmonics_rel_phase_2,freq1_harmonics_rel_phase_3,freq2_harmonics_amplitude_0,freq2_harmonics_amplitude_1,freq2_harmonics_amplitude_2,freq2_harmonics_amplitude_3,freq2_harmonics_rel_phase_0,freq2_harmonics_rel_phase_1,freq2_harmonics_rel_phase_2,freq2_harmonics_rel_phase_3,freq3_harmonics_amplitude_0,freq3_harmonics_amplitude_1,freq3_harmonics_amplitude_2,freq3_harmonics_amplitude_3,freq3_harmonics_rel_phase_0,freq3_harmonics_rel_phase_1,freq3_harmonics_rel_phase_2,freq3_harmonics_rel_phase_3
OGLE-LMC-CEP-0001,0.1895,1.0,1,17.7800883978,-0.347928475455,0.239803995802,74.1442540953,0.0,107.425601684,0.235457063712,0.457063711911,0.626038781163,0.772853185596,0.919667590028,3.87331584014e-06,3.52112676043,17.7800883978,0.00688561690049,0.1145,0.198895027624,0.0333333333333,0.0144829719621,0.0203042830226,0.306814645394,6.02703996123e-65,0.241813974693,0.121809550689,0.225,0.0764221458323,0.0298708415938,-1.293267453,0.122426877164,0.878594132296,0.163693381944,0.028508429872,0.0137669798267,0.021550310388,0.0,-0.168792619803,-0.707472155825,-1.06868595911,0.0136839666921,0.00699705463392,0.00288532515686,0.00328395004757,0.0,1.21600181691,-0.251687119314,2.23079888776,0.0104699932804,0.00180590812669,0.000471727881879,0.00398171491969,0.0,0.327976971942,0.112896107563,2.05334626077
OGLE-LMC-CEP-0002,0.1315,1.0,1,15.6705206612,-0.247141651393,0.233819826496,67.019640276,0.0,10.9901234284,0.291497975708,0.493927125506,0.63967611336,0.785425101215,0.910931174089,-1.10345216784e-05,0.138145483534,15.6705206612,0.00541001976849,0.079,0.179063360882,-0.0333333333333,0.0104066909277,0.0157696482155,3.11779306195,1.37043130115e-64,0.271132732357,0.107972367527,0.158,0.0740669927798,0.0835368046758,-1.3355375706,0.0847778265595,0.888425794462,0.111093560872,0.0277527714913,0.0148329581477,0.00359954514185,0.0,-2.12448118923,-1.2540445123,-2.33698726067,0.0128248668549,0.00262021963943,0.000429167361989,0.00245786425951,0.0,-2.6818494223,0.121851914901,-0.0997454387916,0.00996539078014,0.00193318113314,0.000915789057304,0.000848938525884,0.0,-0.282769149925,-2.40691371976,-1.19901234327
OGLE-LMC-CEP-0003,0.189,1.0,1,17.8582142857,-0.545193694253,0.0952235276738,187.539936001,0.0,2336.90960427,0.313019390582,0.509695290859,0.617728531856,0.736842105263,0.897506925208,5.13082758496e-06,10.2449888646,17.8582142857,0.00680617497865,0.1115,0.138888888889,-0.0333333333333,0.0125441003528,0.0202161617293,0.350090038918,2.08151203831e-45,0.229220193036,0.149767849859,0.22325,0.0719005116507,0.0454943155495,-1.38170851927,0.121546131235,0.896676243312,0.158080099154,0.0101499152389,0.0265511723362,0.0162125416116,0.0,1.74207384594,2.58684204287,2.44888624515,0.0203365657691,0.00512643222733,0.00670855963409,0.00343599623138,0.0,-0.105958513369,-2.48498570903,-1.74990854431,0.0171886299379,0.00395560444663,0.00204160023188,0.00569580120934,0.0,-0.966905610352,-1.55509853473,0.0873574444858
OGLE-LMC-CEP-0004,0.12975,1.0,1,15.1288461538,-0.0917759847772,1.76261625143,8.58317636728,0.0,6.83131162266,0.283400809717,0.497975708502,0.676113360324,0.854251012146,0.939271255061,1.14729360672e-05,0.215731828742,15.1288461538,0.00575424840889,0.084,0.175824175824,-0.166666666667,0.0100489223853,0.0163294988761,2.22975521492,7.0837926615e-71,0.233244776087,0.0526751647649,0.167,0.0842005776545,0.0193747903209,-1.41399965164,0.0870551389091,0.888759600152,0.119440707558,0.0128797580935,0.00638040563621,0.0111198158385,0.0,-1.14429714211,-0.816689058589,0.496347270847,0.0155669649961,0.00538936224363,0.00112285752327,0.00326529825329,0.0,1.92797059845,1.25163211477,2.35745155598,0.0119345182643,0.00166878214193,0.00117580652097,0.00380448994725,0.0,-0.257464957017,-1.70623268514,1.26863424456
OGLE-LMC-CEP-0005,0.25425,1.0,1,14.6652884615,-0.661463898472,0.117841294141,124.449485798,0.0,14.9284985637,0.19512195122,0.404471544715,0.579268292683,0.741869918699,0.924796747967,1.05236250913e-05,0.270247911094,14.6652884615,0.0109727299741,0.1415,0.211538461538,-0.1,0.0207117753438,0.0335755962739,5.61252625298,6.50743396429e-61,0.220294057745,0.0264590515781,0.28525,0.0387775456296,0.180623314798,-1.2154177001,0.160918250281,0.86504482978,0.200763881553,0.0739905336751,0.0170775430933,0.024498071797,0.0,-1.82563818858,-1.17557806288,-0.44801178093,0.0187744631049,0.00506705177764,0.00167084044898,0.00337424489657,0.0,0.868745049404,0.46656810676,1.55322550082,0.0164936129451,0.000952406052968,0.00205453568063,0.00386911703162,0.0,1.37448940146,0.319730891969,-1.52511975715
OGLE-LMC-CEP-0006,0.11075,1.0,1,14.700877907,-0.105980184194,0.881403302106,16.6789458036,0.0,125.253167977,0.228971962617,0.448598130841,0.635514018692,0.789719626168,0.915887850467,-7.86902138708e-07,1.27216653817,14.700877907,0.00494687940752,0.063,0.216569767442,-0.0333333333333,0.0110099225228,0.0145439717276,3.29454514445,2.65249577182e-137,0.241186513531,0.0793773982389,0.136,0.0406744072811,-0.279118387844,-1.29011167392,0.0727234701905,0.880701384711,0.100199652034,0.0100341714172,0.00494375229886,0.00294955457284,0.0,0.339120845236,0.605913277384,-0.368454321817,0.0124890990021,0.00119595499215,0.0033176585206,0.000992132182785,0.0,2.62125999961,1.78024219345,2.7362051818,0.00843952334053,0.00207254698387,0.000610232778367,0.000516976521401,0.0,-0.94408644976,-0.571201293749,-0.110892562052
OGLE-LMC-CEP-0007,0.1025,1.0,1,16.9303486239,-0.0713805087397,1.54814146305,10.9359183433,0.0,8.30062363911,0.280423280423,0.455026455026,0.619047619048,0.756613756614,0.888888888889,1.82960818537e-06,0.0818947652267,16.9303486239,0.00378401090038,0.053,0.235474006116,-0.166666666667,0.00985425148994,0.0111524163569,0.709088836671,2.07388008217e-59,0.238911171128,0.128606707101,0.1165,0.0728671999326,-0.273291736871,-1.23272983147,0.0640646237398,0.887639852409,0.0845527677675,0.0186913504158,0.00642903666823,0.00362540916134,0.0,0.645420972439,1.36643807641,0.62383634439,0.0067900429381,0.00199191279441,0.00209981154745,0.000360460521906,0.0,-1.46275658043,-2.06201782239,-0.0685961110543,0.00588608011848,0.00297496099058,0.00227217667556,0.00132968105875,0.0,-0.364070852894,-1.90491249612,-2.33160009816
OGLE-LMC-CEP-0008,0.1415,1.0,2,16.360801105,-0.0456573886179,6.94848352607,2.35458586663,0.0,46.0573885194,0.211538461538,0.380769230769,0.580769230769,0.734615384615,0.888461538462,-5.34160494588e-07,1.6431924882,16.360801105,0.00521538424125,0.0675,0.245856353591,0.0333333333333,0.0125500015268,0.0158783474305,0.972855446985,5.23477415286e-60,0.247452073558,0.293080370006,0.15025,0.0432683580381,-0.394657814929,-1.0076146009,0.085327864257,0.858073460687,0.111522408163,0.0257226628142,0.00800902898466,0.00656271829503,0.0,1.5158533167,2.47811201245,-0.213948217781,0.0217590496581,0.00633474052041,0.000810379391282,0.00193326209074,0.0,-1.10255103878,0.495372442256,0.268031501533,0.0183719033346,0.00257507664541,0.00163037248895,0.00365921579327,0.0,1.96151482959,2.21258572531,0.0536168847804
OGLE-LMC-CEP-0009,0.103,0.999999999999,1,15.4836380952,-0.0590731583709,2.80376680164,5.52244148342,0.0,30.1795807464,0.3,0.536842105263,0.747368421053,0.868421052632,0.936842105263,-1.68313742193e-05,0.0576529484679,15.4836380952,0.00450879532073,0.074,0.161904761905,-0.1,0.00859006652458,0.0122715236065,2.02435365997,2.06066591121e-18,0.242882976868,0.0626742967615,0.142,0.133866726872,0.0783526253042,-1.42628974049,0.0698125549917,0.897046737854,0.0936710529053,0.0232336562613,0.0134634983362,0.00664484263787,0.0,-0.432743676101,1.75280557168,1.90495709308,0.0141807048725,0.00253962932778,0.00207380595657,0.00515344394368,0.0,-0.613528218432,0.985123074071,-1.04691633232,0.0104276999803,0.00434847780931,0.00275440516726,0.000241598663873,0.0,1.76321671923,0.198860955754,0.280991321775
OGLE-LMC-CEP-0010,0.12825,1.0,1,14.974598916,-0.116502974976,1.03881045274,14.4151407761,0.0,9.4372577746,0.233606557377,0.47131147541,0.655737704918,0.819672131148,0.938524590164,1.38432088374e-05,0.221005982204,14.974598916,0.00561627154591,0.083,0.189701897019,0.0333333333333,0.00948057150487,0.0162905594872,2.56565556725,1.22764099581e-74,0.234408875598,0.029328648772,0.16,0.0765916099255,-0.0481622634049,-1.37269044701,0.0841014138032,0.880315885308,0.120185957143,0.00374892817049,0.00638191057537,0.00926447873804,0.0,-1.9217196455,-0.63503792348,-1.76680995571,0.00950859467661,0.00129136079022,0.00015206925545,0.00123551839065,0.0,-0.137943825525,-2.17763410987,-1.5783254609,0.00744056175518,0.000922313180139,0.000644229334506,0.000584982249295,0.0,-0.694430304758,-1.75114295277,-0.848652771512
OGLE-LMC-CEP-0011,0.147,1.0,2,16.3340612813,-0.0413992859134,8.42832120032,1.9379970095,0.0,3.01323772603,0.217557251908,0.385496183206,0.534351145038,0.706106870229,0.870229007634,5.16494510859e-06,0.106507846803,16.3340612813,0.00520052789641,0.071,0.242339832869,-0.1,0.0115033959493,0.0160313283975,1.01992946515,6.27279176812e-58,0.225567897394,0.3456790437,0.14,0.0911713407154,-0.158624865209,-1.05888229364,0.0849457413553,0.862395602824,0.10688745221,0.023345003588,0.00914469670577,0.00671536384962,0.0,-2.40715009504,-1.6874214288,-1.22221666222,0.0260020812521,0.00198953889167,0.00334943589566,0.00500438905421,0.0,-0.368976565633,1.58049553196,0.624347964419,0.023833574552,0.00169171971835,0.00119812835773,0.00442722997956,0.0,-1.33026517927,0.200216144975,-0.254771352623
