LC,Amplitude,AndersonDarling,Autocor_length,Automean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SmallKurtosis,Std,StetsonK,freq1_harmonics_amplitude_0,freq1_harmonics_amplitude_1,freq1_harmonics_amplitude_2,freq1_harmonics_amplitude_3,freq1_harmonics_rel_phase_0,freq1_harmonics_rel_phase_1,freq1_harmonics_rel_phase_2,freq1_harmonics_rel_phase_3,freq2_harmonics_amplitude_0,freq2_harmonics_amplitude_1,freq2_harmonics_amplitude_2,freq2_harmonics_amplitude_3,freq2_harmonics_rel_phase_0,freq2_harmonics_rel_phase_1,freq2_harmonics_rel_phase_2,freq2_harmonics_rel_phase_3,freq3_harmonics_amplitude_0,freq3_harmonics_amplitude_1,freq3_harmonics_amplitude_2,freq3_harmonics_amplitude_3,freq3_harmonics_rel_phase_0,freq3_harmonics_rel_phase_1,freq3_harmonics_rel_phase_2,freq3_harmonics_rel_phase_3
OGLE-LMC-DPV-001,0.356,0.999964977441,21,17.9186518987,0.0273382149969,98.3047584364,0.182276546769,0.0,100.26206035,0.15975422427,0.299539170507,0.451612903226,0.620583717358,0.818740399386,-6.01089987642e-05,3.94207562357,17.9186518987,0.0108473459857,0.1425,0.325949367089,-0.0333333333333,0.0280128473677,0.0363636363636,1380.82035,1.96324575618e-42,0.256560149649,0.137534617093,0.2915,0.256560149649,0.292084925483,-0.631199372835,0.194369816744,0.822538731219,0.228815448151,0.0622662297861,0.0818246696186,0.0692960352831,0.0,0.430892278284,0.877527024266,-1.16658207149,0.114748003502,0.0262816430621,0.0111982910099,0.00969433736835,0.0,0.0160465574147,0.443102978739,-0.384586595418,0.07732584324,0.0226187765463,0.0338982455052,0.0431917542358,0.0,2.74978510894,1.39714622632,0.698359071931
OGLE-LMC-DPV-002,0.1365,1.0,6,17.0353419811,-0.0211130719369,25.3267770118,0.672621785757,0.0,1.80066584724,0.281124497992,0.40562248996,0.522088353414,0.63453815261,0.78313253012,-1.46082418223e-05,0.0846337450908,17.0353419811,0.00453550290627,0.065,0.174528301887,-0.1,0.00962836846122,0.0146186813832,136.495446942,1.16335014988e-71,0.231908796102,0.4158335076,0.1295,0.107507930063,0.0468897758379,-1.05254901733,0.0772638430647,0.874821919613,0.0982444921247,0.00305732827626,0.00411066931778,0.00605236912617,0.0,-1.95226651602,0.0542630868656,-0.471687056384,0.026495083807,0.00145534378517,0.00280206376541,0.00262025953828,0.0,1.25105277353,-0.682525889686,1.53301088416,0.0202603564406,0.000314030053167,0.00216057711256,0.00139319269138,0.0,-1.05500668035,1.03812827574,-1.07772341598
OGLE-LMC-DPV-003,0.062,0.550070656382,5,16.9533109049,0.0122672277527,11.5721943281,1.46500399356,0.0,4.51460735304,0.138888888889,0.231481481481,0.37037037037,0.555555555556,0.75,2.86587162744e-06,0.0411562959334,16.9533109049,0.00184400687507,0.02,0.424593967517,-0.0333333333333,0.00495487524332,0.00637055388427,181.493945934,3.74022579421e-39,0.287485444525,1.12368016801,0.04,0.178818101037,0.118438015526,-0.130012402811,0.0312620218638,0.791226582627,0.0300829425267,0.00325000945843,0.00137996807343,0.0021625249663,0.0,2.18884780879,-0.241621649235,-0.279541262138,0.0147998300875,0.00150148965776,0.000431085978338,0.00101364971414,0.0,1.35697362828,0.394102283342,1.72604811185,0.0144841378855,0.00440518629206,0.0083460966986,0.00265583762405,0.0,0.138765844332,-0.529205055087,0.455113991295
OGLE-LMC-DPV-004,0.1265,1.0,10,16.7600344828,-0.0223984354852,21.1534241767,0.792308344159,0.0,1.87974307557,0.215189873418,0.354430379747,0.476793248945,0.628691983122,0.839662447257,-4.42720291679e-06,0.0564393277227,16.7600344828,0.00431737346668,0.057,0.234482758621,0.1,0.00906704843713,0.0141374373658,194.733892235,5.26980428829e-73,0.322592934382,0.371137849795,0.113,0.0849987964451,-0.104054006135,-0.977676593114,0.0723593281765,0.853616309218,0.0918658590458,0.00776813494653,0.00577878114907,0.00308625752438,0.0,0.634989014314,0.455252398881,2.6511595929,0.0258945133405,0.0246390487903,0.0029977001173,0.00369244039367,0.0,0.963636003361,1.585924235,-0.621045133593,0.00801501601472,0.0025901002154,0.000835183140257,0.00123430214913,0.0,-2.6110230628,0.500490532616,-1.20816517868
OGLE-LMC-DPV-005,0.263,1.0,1,17.5386224719,-0.20196447268,0.707722411784,24.7817819245,0.0,14.1853836689,0.108312342569,0.221662468514,0.329974811083,0.481108312343,0.654911838791,1.11020273429e-05,0.621345029239,17.5386224719,0.00697971934493,0.064,0.525842696629,-0.233333333333,0.0298132389057,0.022674053344,2.4865144686,8.63686579056e-43,0.294305468664,0.413162541906,0.131,0.0787536042129,1.56308735273,2.84648716878,0.122414662551,0.735997509445,0.118724576194,0.0507141440193,0.0465096827597,0.0239163430322,0.0,-1.3007422519,0.657781047135,-0.947783747303,0.0496593151881,0.0052212310049,0.00643982858088,0.00218331581859,0.0,0.661355617641,1.24767459338,1.38402833182,0.0474976732546,0.00829557067613,0.0220768214293,0.0164561217356,0.0,0.828328384575,3.00376968407,0.442712946748
OGLE-LMC-DPV-006,0.292,1.0,1,16.2502776524,-0.334257016584,0.378907438253,42.8871962168,0.0,10.9695157898,0.136094674556,0.246548323471,0.384615384615,0.5483234714,0.739644970414,7.24914917508e-06,0.280093700411,16.2502776524,0.00899308201839,0.096,0.365688487585,-0.1,0.0282861896839,0.031244222592,4.139491245,2.77154194428e-59,0.209206887358,0.402560025875,0.195,0.062321502452,0.765240221095,0.248646758631,0.146140079749,0.793612112907,0.170878975513,0.0595930595448,0.0352319826048,0.0206849263975,0.0,-1.28802271577,-0.38319104289,-1.28268575811,0.0762495179986,0.00792857738103,0.00298066518007,0.00307417447161,0.0,2.96241871665,0.601606455053,-0.0373565367053,0.0232573070615,0.0138176339878,0.00178879760899,0.00139971740929,0.0,-0.711909349941,1.3592698844,1.62584157035
OGLE-LMC-DPV-007,0.1185,1.0,40,16.4652118451,0.0163517169937,35.8833503712,0.458853804753,0.0,6.63957596111,0.213953488372,0.386046511628,0.567441860465,0.725581395349,0.874418604651,-2.63140769331e-05,0.497995870277,16.4652118451,0.0042391276944,0.06,0.27562642369,-0.0333333333333,0.0100267379679,0.0130651434127,1657.012404,2.03040717223e-65,0.268522778088,0.257568573076,0.122,0.268522778088,0.14977851484,-1.09039641965,0.0697981355268,0.862125613396,0.0795283593198,0.00561728646807,0.0151857551266,0.00866110589149,0.0,1.29879601672,1.08293051496,-0.397023919744,0.0376111832371,0.00381838025725,0.00265054109504,0.00127903874972,0.0,-0.380878943107,0.0224170724511,2.24507685099,0.0200751592662,0.00633249031883,0.00360474599313,0.00324300994115,0.0,0.255854451232,0.342563067777,-0.306820452626
OGLE-LMC-DPV-008,0.02775,0.995133566721,34,14.4973544018,-0.00263263201912,49.8128276899,0.291036567771,0.0,18.1878271561,0.156862745098,0.294117647059,0.411764705882,0.56862745098,0.803921568627,-3.67082456537e-06,0.192086054552,14.4973544018,0.00103698565545,0.011,0.365688487585,-0.1,0.00262105117947,0.00351772658298,2759.66083,4.23174184149e-43,0.364814464868,0.270332899773,0.021,0.364814464868,-0.098040339416,-0.587493255499,0.0150335485566,0.819063330411,0.0155214456016,0.00280818936586,0.00498361666635,0.00845254952576,0.0,1.5834643583,0.763677883684,1.93163425229,0.00672701947555,0.00535654790014,0.000795058860259,0.000845626713178,0.0,1.1950875567,0.685600732546,0.291913393866,0.00542197431741,0.00182544142833,0.00171334595841,0.00109532477643,0.0,0.719583400243,2.77877435577,2.23653347469
OGLE-LMC-DPV-009,0.0845,0.794463358306,9,16.0766584821,-0.0160250239934,18.443478974,0.871671689749,0.00448430493274,11.8482073965,0.17037037037,0.325925925926,0.451851851852,0.614814814815,0.822222222222,-3.24707145041e-06,0.353669319191,16.0766584821,0.00277647851151,0.0305,0.5,-0.1,0.0113212241851,0.00839761134611,186.04478764,3.09159792643e-47,0.278692830757,0.984558532006,0.061,0.141932944599,0.293227918629,0.647782350816,0.0446364968125,0.794926647169,0.0463905662463,0.00330520778553,0.00392364488098,0.00256958974781,0.0,1.49280221645,-0.30916789872,0.637614256526,0.018076599678,0.00322402953715,0.00242791293809,0.00288717335152,0.0,1.58478507216,-0.769992248197,1.43015604344,0.0197406162604,0.00826243926777,0.0113469131572,0.0088149728195,0.0,2.26226857938,2.79501112106,2.80773871358
OGLE-LMC-DPV-010,0.08975,0.643948781626,2,16.9585879733,-0.029573148762,4.58012186454,3.70264994575,0.0,6.90538623409,0.147435897436,0.25641025641,0.371794871795,0.557692307692,0.801282051282,8.58867810851e-07,0.153668843642,16.9585879733,0.00269518598378,0.03,0.463251670379,-0.166666666667,0.00807878287534,0.00919919801863,1.95813302271,1.49231864262e-29,0.229560500878,1.16664853723,0.058,0.0990309181945,-0.0142092828184,-0.284779057135,0.0457065486103,0.799746407435,0.0372486470893,0.00909729212337,0.00425854313363,0.00154527416882,0.0,0.474463815979,-0.453797671301,-0.350372258032,0.0324515152916,0.000841377899696,0.00231692782962,0.00244089508057,0.0,-1.36301279695,-0.389352321021,0.908781297156,0.0166715733307,0.00365202804507,0.00462560688166,0.00546900497826,0.0,0.214048756123,0.803044671871,1.35050793392
