LC,Amplitude,AndersonDarling,Autocor_length,Automean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SmallKurtosis,Std,StetsonK,freq1_harmonics_amplitude_0,freq1_harmonics_amplitude_1,freq1_harmonics_amplitude_2,freq1_harmonics_amplitude_3,freq1_harmonics_rel_phase_0,freq1_harmonics_rel_phase_1,freq1_harmonics_rel_phase_2,freq1_harmonics_rel_phase_3,freq2_harmonics_amplitude_0,freq2_harmonics_amplitude_1,freq2_harmonics_amplitude_2,freq2_harmonics_amplitude_3,freq2_harmonics_rel_phase_0,freq2_harmonics_rel_phase_1,freq2_harmonics_rel_phase_2,freq2_harmonics_rel_phase_3,freq3_harmonics_amplitude_0,freq3_harmonics_amplitude_1,freq3_harmonics_amplitude_2,freq3_harmonics_amplitude_3,freq3_harmonics_rel_phase_0,freq3_harmonics_rel_phase_1,freq3_harmonics_rel_phase_2,freq3_harmonics_rel_phase_3
OGLE-LMC-RRLYR-00234,0.423,0.99783730653,1,19.7686774194,0.115285660261,7.31843356928,2.70121703397,0.0,20.3211169472,0.121130551817,0.290713324361,0.479138627187,0.612382234186,0.749663526245,0.00018615103846,0.0604860675415,19.7686774194,0.0112383094957,0.106,0.387096774194,0.1,0.024530297688,0.0374250742961,1.26683541985,0.590545152535,0.301102536072,0.967292804588,0.3325,0.251220104296,-0.292028446031,-0.545768450589,0.222166515159,0.853799880153,0.231867082378,0.0850860103921,0.0637486161206,0.0446826383989,0.0,-2.33086078854,-0.428233229369,-1.44945691621,0.122995708263,0.043015756816,0.0210339331863,0.026236802382,0.0,0.696814846453,0.853607819827,-0.89777368787,0.103833146932,0.0210974029363,0.02397715155,0.0247904625302,0.0,-0.708223686634,-0.43430093803,-1.38850090967
OGLE-LMC-RRLYR-00235,0.3375,0.998911080117,1,19.3283571429,0.534703531119,0.263784112438,73.2733937772,0.0,52.1205384295,0.232053422371,0.340567612688,0.500834724541,0.787979966611,0.891485809683,8.44583818267e-05,0.0918234265778,19.3283571429,0.0103504858459,0.1305,0.178571428571,-0.0333333333333,0.0251862545436,0.0308834523472,1.53433625596,0.796353702333,0.238578906061,1.3074532298,0.31275,0.205820530344,-0.638729165028,-0.641511633883,0.200057887031,0.860924287634,0.244412479677,0.0671735959092,0.0677775711923,0.0603952493614,0.0,0.215399543563,-0.792475606998,-1.12840432775,0.140045153286,0.0747348350941,0.0552844635608,0.0125697057874,0.0,0.679216048933,-1.21702107969,0.00944910215049,0.119417513254,0.0570794046289,0.0895187160702,0.0141950553588,0.0,-0.11713239738,-2.66014476533,-2.09369855629
OGLE-LMC-RRLYR-00236,nan,0.965666188546,1,19.29875,0.391249701589,1.18107357192,16.3400066337,0.0,200.722197183,0.494571773221,0.714113389626,0.826296743064,0.844390832328,0.886610373945,-0.000175990490994,0.145258600105,19.29875,0.016035893694,0.268,0.166666666667,-0.1,0.0290756696254,0.0431579769373,1.37693566587,0.999913700189,0.336257443217,1.32044793015,0.619,0.328650417975,0.213301067462,-1.41670733828,0.309472703427,0.928057079518,0.375867764598,0.136777360446,0.212195344394,0.147135998091,0.0,-1.64007941988,-1.27928255562,-1.18745612088,0.238920474685,0.136433796968,0.0670306982802,0.197556479223,0.0,2.34207531104,0.0950056014827,1.54154103577,0.269995827003,0.16677574583,0.183289409499,0.134854753763,0.0,0.505041157975,1.41958796577,-0.0365848034652
OGLE-LMC-RRLYR-00237,0.2435,0.969732934976,1,19.5490967742,-0.0422134024204,5.2022414101,3.75782191427,0.0,29.8796588565,0.340336134454,0.466386554622,0.529411764706,0.609243697479,0.752100840336,5.7626297638e-05,0.0363433601179,19.5490967742,0.00472663385099,0.058,0.387096774194,0.233333333333,0.0149009165856,0.0121870039429,0.797675697538,0.977101104913,0.248204439397,1.43579298009,0.1255,0.236087017582,0.435209632677,1.57063364896,0.0924014225692,0.826372130804,0.100785592307,0.0215923995874,0.0357523414764,0.00505359119543,0.0,-0.148813508545,-0.169920783349,-0.60438195479,0.0664900877724,0.0242559177931,0.0263187189201,0.039232724158,0.0,0.84035175612,0.818862041774,-1.5589906738,0.0559546480008,0.0263819011206,0.0303463798531,0.00956164766913,0.0,-1.9882785348,-2.2614224867,-1.50662251763
OGLE-LMC-RRLYR-00238,0.2855,0.986068300235,1,19.3058387097,-0.479054154347,0.253126760622,76.2694495921,0.0,78.6006565262,0.291015625,0.345703125,0.626953125,0.712890625,0.890625,3.31112055161e-07,0.100674940555,19.3058387097,0.00880187179111,0.126,0.129032258065,-0.0333333333333,0.017180707928,0.0264955495757,2.65373363495,0.0217928818106,0.378921430869,0.540793237374,0.2675,0.194188200884,-0.367100606251,-0.954637126765,0.169927517142,0.866244348038,0.217692800828,0.07752861614,0.0851027024026,0.104254570123,0.0,-2.38969449916,-2.48722728826,-0.727656793907,0.0917220258685,0.0387815222021,0.0421603464842,0.0455685333509,0.0,-0.543897009551,-1.3366610381,0.912455366751,0.0880445317663,0.0224767543517,0.0490977291949,0.037960217655,0.0,0.357559415793,0.979871353591,0.725519236985
OGLE-LMC-RRLYR-00239,0.73,0.999994376767,1,19.602516129,0.358888537868,2.12464302235,9.2262633877,0.0,36.7069664956,0.17551369863,0.200342465753,0.392979452055,0.533390410959,0.861301369863,9.60496118267e-05,0.120722098588,19.602516129,0.0189831570765,0.157,0.451612903226,-0.0333333333333,0.0488830353072,0.05916620232,1.04631304014,0.355698046678,0.216185422949,0.971191143485,0.442,0.163999359708,-0.959597065199,0.538604128619,0.372117642772,0.788109665377,0.423732423032,0.226888324465,0.088318062176,0.22263279529,0.0,-0.706046719275,-1.44850100525,0.705242470392,0.223106173447,0.0852018474695,0.12559582058,0.0351964399912,0.0,0.605069693454,-1.63913466502,0.0666575287446,0.160104673792,0.0848871974345,0.0384490081832,0.0899909380077,0.0,-0.478866691094,-1.63472981807,-0.537949008473
OGLE-LMC-RRLYR-00240,0.2085,0.999911351009,1,19.1574333333,-0.31680238347,0.308721245931,62.0541462106,0.0,59.4198991306,0.19587628866,0.435567010309,0.556701030928,0.827319587629,0.909793814433,5.92232774115e-05,0.0800152028886,19.1574333333,0.0069577473638,0.0915,0.233333333333,0.0333333333333,0.0149533684156,0.020215703642,2.72166984,0.485452733038,0.318105559262,0.770758578008,0.20825,0.149845798939,-0.578232255169,-0.920232915902,0.133292581272,0.867148368958,0.185203255835,0.0927073448788,0.0791703359893,0.0312029952318,0.0,-0.651418853059,-0.810821822972,0.903277556316,0.0965120766183,0.0451972632326,0.0268683527319,0.0445863461111,0.0,1.40698713738,0.325385342169,1.70066596982,0.0683900132303,0.0198010441759,0.0369287036535,0.0329215137858,0.0,-0.013940193763,1.30588601252,0.644227515423
OGLE-LMC-RRLYR-00241,0.4375,0.996992197867,1,19.3063225806,-0.463677472406,0.595728048451,32.4079462615,0.0,51.1044431266,0.211165048544,0.256067961165,0.521844660194,0.567961165049,0.807038834951,-0.000102850030527,0.134953772741,19.3063225806,0.013160385624,0.179,0.258064516129,-0.0333333333333,0.0326642241602,0.0425202538831,1.56742080166,0.813990817272,0.225560446029,1.0093232735,0.405,0.171122870929,-0.71836186188,-0.238140440776,0.254078650142,0.846878622801,0.267310410532,0.144652453499,0.0261150958849,0.136021439853,0.0,-2.50823041537,-0.121605467578,-1.25127959211,0.136178479923,0.0217018260446,0.0171238660305,0.0236510709422,0.0,-2.54535069792,-2.4706131788,-2.25736887065,0.113955129424,0.0143988748402,0.00862915934488,0.0188166558874,0.0,-0.270740643393,1.06067175703,0.0808434616746
OGLE-LMC-RRLYR-00242,0.33,0.995215259115,1,19.2262580645,0.618972435344,0.242296942463,79.349982171,0.0,79.7403165994,0.146687697161,0.216088328076,0.678233438486,0.842271293375,0.914826498423,-3.67353013123e-05,0.15836098859,19.2262580645,0.0111379468272,0.195,0.322580645161,-0.166666666667,0.0187991459668,0.0330156746342,0.768225611381,0.398271924708,0.300627525413,0.935415354962,0.415,0.156771816909,0.270876210679,-1.06666808302,0.214141040008,0.837749092898,0.276054796614,0.126800095725,0.0960326931334,0.0569658815511,0.0,-0.975555470622,-0.642125382928,0.295805214821,0.113540116948,0.058743641934,0.0268983318752,0.0400322732963,0.0,0.650531261233,-1.01837762797,1.36898900963,0.0902104313725,0.0118337847202,0.0221807137397,0.0531581014712,0.0,-0.277686873314,-1.83018974159,-0.936603908363
OGLE-LMC-RRLYR-00243,0.254,0.994004333802,1,19.4130322581,-0.431258331556,0.247975936529,78.2859519749,0.0,63.0452631467,0.138157894737,0.320175438596,0.642543859649,0.824561403509,0.896929824561,1.86254810929e-05,0.0924545183418,19.4130322581,0.00805942434839,0.116,0.290322580645,0.166666666667,0.0147203140334,0.0235525024534,1.16829905563,0.0535001447626,0.306459319943,0.901607204951,0.265,0.104917656411,0.131565858193,-1.12203488052,0.156457864857,0.867008918523,0.181315450117,0.0463188117997,0.0411331155834,0.0353948837944,0.0,0.130396807646,0.75197562112,-0.740612054543,0.098026942248,0.037916360571,0.0464661221041,0.014604336239,0.0,-0.973580752195,-0.470675971286,-0.0588626444526,0.0717965658126,0.0153445608406,0.0271066238283,0.0216250830512,0.0,0.346950245245,-0.0346819147575,-1.04367888442
