LC,Amplitude,AndersonDarling,Autocor_length,Automean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SmallKurtosis,Std,StetsonK,freq1_harmonics_amplitude_0,freq1_harmonics_amplitude_1,freq1_harmonics_amplitude_2,freq1_harmonics_amplitude_3,freq1_harmonics_rel_phase_0,freq1_harmonics_rel_phase_1,freq1_harmonics_rel_phase_2,freq1_harmonics_rel_phase_3,freq2_harmonics_amplitude_0,freq2_harmonics_amplitude_1,freq2_harmonics_amplitude_2,freq2_harmonics_amplitude_3,freq2_harmonics_rel_phase_0,freq2_harmonics_rel_phase_1,freq2_harmonics_rel_phase_2,freq2_harmonics_rel_phase_3,freq3_harmonics_amplitude_0,freq3_harmonics_amplitude_1,freq3_harmonics_amplitude_2,freq3_harmonics_amplitude_3,freq3_harmonics_rel_phase_0,freq3_harmonics_rel_phase_1,freq3_harmonics_rel_phase_2,freq3_harmonics_rel_phase_3
OGLE-LMC-T2CEP-001,0.18575,1.0,1,17.7466756757,-0.145250546893,1.33842191012,13.2594031385,0.0,8.61200971046,0.35632183908,0.551724137931,0.652298850575,0.775862068966,0.896551724138,4.77285409327e-06,0.298218841373,17.7466756757,0.00683815308394,0.1155,0.124324324324,-0.1,0.0129855497028,0.019605081547,1.81393692505,1.66511615359e-67,0.239552593314,0.0791817767255,0.2265,0.0571495505347,0.000251673707088,-1.44391863952,0.121354485001,0.908171335551,0.160393699724,0.00498947010223,0.0240598902905,0.0292802963223,0.0,-0.130673324596,0.29879093696,0.319258720471,0.0104369254698,0.000565439152832,0.00281752763398,0.00197397923235,0.0,-0.979745769743,-0.67323834372,-0.223051724094,0.00877798042911,0.00172168487742,0.00525292625927,0.00102813951095,0.0,-1.49053520839,-1.67143695625,0.321504247514
OGLE-LMC-T2CEP-002,0.489,1.0,1,15.7663649025,0.25639878557,3.30181237007,4.77506385445,0.0,4.0333610603,0.312565997888,0.523759239704,0.721224920803,0.814149947202,0.935586061246,-9.44170709844e-06,0.301710581726,15.7663649025,0.0215168515608,0.29,0.142061281337,0.0333333333333,0.0427377687057,0.0604069656184,18.3255738882,1.73105841738e-70,0.271587177188,0.0288407639181,0.6825,0.0274862147959,0.282207981847,-1.46878590968,0.33924253326,0.907933109712,0.464056783526,0.0780336947356,0.0395921355269,0.0155459989586,0.0,1.27150662227,1.25493247687,-0.738737430487,0.0460728484788,0.00321004038727,0.0229945017798,0.0183599161308,0.0,-1.38299163809,-0.510975118376,1.58648433619,0.0392784337201,0.0042740703169,0.00472347763707,0.00493329032589,0.0,-1.15136067879,-0.571531610279,-1.2219383729
OGLE-LMC-T2CEP-003,0.303,1.0,2,14.1786552632,-0.0629039240707,12.5746164766,1.12756164687,0.00529100529101,2.32281381482,0.177777777778,0.287037037037,0.425925925926,0.572222222222,0.764814814815,-3.85873324329e-06,0.494037478705,14.1786552632,0.0113886637989,0.103,0.378947368421,-0.1,0.0370501308068,0.0381814325108,35.6924092424,3.63265836076e-55,0.27636721422,0.372158711358,0.23025,0.0419753713957,0.561918668625,-0.242003771031,0.161475937913,0.825004868371,0.193569901853,0.0328014788467,0.00804313986605,0.0054120267293,0.0,-0.725501992002,-1.86267947479,-0.753714444458,0.0614685700169,0.00109940380739,0.0263728549204,0.00431219034498,0.0,-0.18433999811,-1.37873100039,0.539062777409,0.028446394146,0.0234007130923,0.0137672075099,0.00711183634032,0.0,-0.297941500077,-0.723166588366,0.245648073892
OGLE-LMC-T2CEP-004,0.40075,1.0,1,17.6139891304,-0.216951620949,2.1518172637,8.18563426719,0.0,5.79659256274,0.201623815968,0.331529093369,0.458728010825,0.648173207037,0.868741542625,-1.86345255968e-05,0.313229214071,17.6139891304,0.0129912894575,0.1905,0.274456521739,0.3,0.0278006531308,0.0419707511004,1.91602544663,1.3723223441e-50,0.214478612077,0.037009953588,0.338,0.085548802809,-0.392629574806,-0.789593821774,0.228828431295,0.834780200524,0.263212183434,0.118744470367,0.0845013343121,0.0632999766728,0.0,-0.221772323945,1.57121318098,0.914015525814,0.0453638549486,0.0135757934704,0.00283557309394,0.00764316174289,0.0,0.667939109575,-1.9418793953,-0.509845152716,0.0298476772081,0.000719393378788,0.00411877218839,0.00486419092268,0.0,-1.01034188457,1.16665295706,-0.930326285073
OGLE-LMC-T2CEP-005,0.48575,1.0,2,14.7761218837,0.125069917705,12.0701651833,1.22418555665,0.0,1.54126952321,0.292122538293,0.469365426696,0.629102844639,0.769146608315,0.892778993435,-2.01668876505e-05,0.121981454852,14.7761218837,0.0209329352338,0.276,0.157894736842,0.166666666667,0.0437406754374,0.0619829106198,33.1874859574,7.07605893717e-70,0.229054845542,0.123329763096,0.575,0.0491023207027,0.229173996464,-1.29713031667,0.309307602397,0.887130643425,0.433855554211,0.0264578671113,0.0266561488253,0.0209329817516,0.0,0.272000089898,0.735291345199,1.4149059719,0.0424912719431,0.00874521869784,0.00356086718512,0.00187788648381,0.0,1.60640404013,-0.153142244069,0.888240126969,0.0324170515601,0.0022138261148,0.00409452444866,0.00225689740623,0.0,-0.514239704678,-0.849285745251,-2.33331129743
OGLE-LMC-T2CEP-006,0.2635,1.0,1,18.0486065574,-0.211595679418,1.18797582366,15.1927389413,0.0,20.7268654226,0.2738336714,0.488843813387,0.630831643002,0.748478701826,0.884381338742,-9.68613616851e-06,1.69035728006,18.0486065574,0.00922057261944,0.1575,0.180327868852,-0.166666666667,0.0183168454014,0.0273228586472,1.08796143442,4.87203668208e-67,0.235251678074,0.108613692864,0.3105,0.0316816832665,0.00959136702193,-1.33811743373,0.166418487442,0.888805896154,0.219111913853,0.0452715652408,0.0184655273129,0.0126298968479,0.0,-1.76985518254,-0.516726509163,-1.78637071625,0.0203412460921,0.000490615747954,0.00177703949238,0.00193248857289,0.0,-1.56300452595,-0.597709738996,-0.429914679152,0.0175443863159,0.00738899413689,0.00650800839325,0.000826285158714,0.0,-0.625791118406,0.398891108703,1.16140496241
OGLE-LMC-T2CEP-007,0.26925,1.0,1,18.0207616438,-0.418363507799,0.31316081797,57.5447521203,0.0,31.7445040814,0.276422764228,0.473577235772,0.634146341463,0.778455284553,0.90243902439,1.76608134879e-05,2.02002145155,18.0207616438,0.00930333955893,0.16,0.178082191781,0.166666666667,0.0166333998669,0.0272787757818,1.24259733357,3.14838712419e-66,0.232853675712,0.120638175381,0.312,0.0548159288683,-0.0530376040421,-1.3279805021,0.167653264683,0.883935445241,0.220921615864,0.063579451623,0.0172196837324,0.0139147181726,0.0,-0.0352220348282,-1.03403304425,-1.34324513221,0.0222784363749,0.00373253481497,0.003528873464,0.0068151635576,0.0,2.73006642169,0.176136940524,1.36909708458,0.0173377856301,0.00495599213402,0.00262421093645,0.00423150915057,0.0,0.176613027595,1.22557140931,-0.222333569684
OGLE-LMC-T2CEP-008,0.26775,1.0,1,17.8656868327,-0.22687966787,1.12407856496,15.8936282478,0.0,48.1570364487,0.409465020576,0.559670781893,0.672839506173,0.767489711934,0.866255144033,-4.30608438669e-06,1.98462363667,17.8656868327,0.00959732904996,0.155,0.135231316726,-0.1,0.02069429645,0.0272559026415,1.74606179049,1.6182782157e-46,0.259597690224,0.136411373414,0.327,0.0529718111947,0.12604264302,-1.45225660421,0.171462875237,0.918243009457,0.225179982744,0.0394948830337,0.0625553270439,0.0608595409696,0.0,0.95961586284,-0.600587446068,-0.00632378845676,0.0403531139435,0.00473154595675,0.00338730948759,0.00791307634937,0.0,-1.56671282279,-2.19539226393,-1.33466751115,0.0303717181788,0.0221365821582,0.00627702703565,0.00316644590543,0.0,1.22491030794,1.78664030456,2.33186661384
OGLE-LMC-T2CEP-009,0.3695,1.0,1,17.8022540835,0.342790858643,0.677467318899,26.2776573672,0.0,400.699451339,0.207462686567,0.311940298507,0.417910447761,0.535820895522,0.828358208955,1.88265237699e-05,5.27926549351,17.8022540835,0.0113055666657,0.14,0.288566243194,0.0333333333333,0.0300224466891,0.0375982042649,1.76135787743,1.59613921133e-83,0.214465407017,0.0653960429673,0.279,0.0634471569867,-0.563472635424,-0.414015585763,0.201264570341,0.823032457269,0.248028496002,0.0802684254229,0.0463646347438,0.031048996401,0.0,-2.06074738408,-2.28319075219,-1.92684760227,0.0356003591091,0.0159459906941,0.0202567508274,0.0144043526385,0.0,-2.87572747624,-0.905635727259,-2.294888103,0.0328730301049,0.00693495534174,0.00897444923041,0.00270332265575,0.0,0.532512449128,0.439269112073,1.8914638813
OGLE-LMC-T2CEP-010,0.3205,1.0,1,17.9960453333,0.470575009281,0.323352313556,55.654605144,0.0,15.1323577851,0.12292358804,0.267441860465,0.485049833887,0.749169435216,0.913621262458,1.49030731565e-05,1.00143061517,17.9960453333,0.0105890812215,0.142,0.317333333333,-0.1,0.0226515656229,0.0334221630024,1.50287727651,4.33474699125e-65,0.21698720456,0.106642497124,0.288,0.0556935751818,-0.285776463798,-0.920344126668,0.190561585701,0.819543287646,0.247852921938,0.10274051878,0.0164572750895,0.05391915705,0.0,-0.299436036142,0.258429137981,-0.161313632436,0.0439765592387,0.0048271960291,0.00125544408638,0.00613212721423,0.0,-2.18990230189,-1.5211766803,-2.63077565544,0.0343920384681,0.00175984466722,0.00356397804004,0.00229518217405,0.0,0.553799630266,1.25129603726,0.735602882373
