3032.76066 16.676 0.007
3326.85159 16.643 0.007
3337.70558 16.664 0.008
3353.67180 16.595 0.006
3358.67087 16.601 0.007
3366.67094 16.661 0.008
3375.63716 16.711 0.007
3379.69973 16.677 0.007
3385.71078 16.606 0.006
3397.63185 16.537 0.008
3720.68179 16.520 0.007
3724.71733 16.557 0.006
3731.64804 16.608 0.006
3739.63335 16.657 0.007
3750.65960 16.631 0.008
3757.61630 16.603 0.006
3762.64181 16.559 0.006
3769.62479 16.618 0.006
4066.68160 16.586 0.006
4074.66609 16.605 0.007
4092.64783 16.522 0.006
4111.67704 16.682 0.007
4125.67368 16.622 0.007
4400.73582 16.605 0.008
4410.77598 16.650 0.007
4422.80275 16.555 0.007
4426.82634 16.545 0.007
4438.79965 16.663 0.007
4452.67017 16.609 0.007
4463.65474 16.550 0.007
4478.69535 16.605 0.007
4482.72413 16.596 0.006
4487.70058 16.555 0.009
4779.81657 16.644 0.006
4784.84544 16.634 0.008
4892.57980 16.613 0.007
