2171.86025 19.001 0.059
2184.81907 18.743 0.058
2188.86966 19.012 0.079
2191.78070 19.099 0.051
2200.80028 18.816 0.041
2206.73541 18.718 0.063
2216.86528 18.870 0.055
2223.72415 19.015 0.059
2226.70028 19.012 0.068
2228.74403 18.844 0.052
2230.65552 18.807 0.058
2232.67735 18.975 0.056
2234.67007 18.850 0.053
2238.61456 18.752 0.052
2240.74623 18.852 0.052
2242.75197 19.002 0.084
2244.80275 18.871 0.071
2249.67100 18.883 0.045
2252.63445 18.892 0.056
2253.65889 19.068 0.057
2256.66348 18.845 0.056
2259.65801 18.800 0.043
2262.66320 18.780 0.047
2269.72435 18.672 0.051
2272.62913 18.904 0.052
2276.63988 18.917 0.083
2279.63934 18.759 0.039
2281.68716 18.873 0.040
2283.71741 19.053 0.047
2288.70294 18.693 0.038
2290.74081 19.050 0.057
2292.71097 18.864 0.066
2294.68179 19.026 0.070
2296.70073 18.885 0.073
2298.72226 18.795 0.055
2300.67390 19.027 0.067
2302.64754 18.886 0.058
2315.57556 19.150 0.095
2322.55390 18.935 0.057
2325.56765 18.730 0.058
2330.57636 18.815 0.064
2337.52818 18.887 0.061
2343.52642 18.875 0.061
2353.52028 18.840 0.075
2370.52314 18.711 0.063
2519.88522 18.909 0.057
2526.85729 18.908 0.043
2540.86542 18.630 0.066
2544.78560 18.804 0.061
2554.87810 18.969 0.052
2558.87980 18.863 0.069
2571.82531 18.879 0.066
2577.76397 18.950 0.058
2580.79276 18.803 0.043
2588.83035 18.946 0.048
2593.81949 19.078 0.061
2599.73934 18.948 0.062
2607.70360 19.048 0.055
2620.63026 18.933 0.052
2622.80602 18.970 0.063
2624.80067 18.888 0.046
2626.61358 18.827 0.058
2629.61019 19.066 0.069
2634.56439 18.724 0.041
2637.60227 18.951 0.047
2640.64194 18.746 0.053
2642.64017 18.954 0.052
2644.63041 18.782 0.049
2649.65400 18.966 0.050
2651.70287 18.730 0.045
2654.65512 18.913 0.072
2656.73338 19.009 0.085
2658.72299 18.725 0.072
2661.73452 18.962 0.062
2663.63820 18.566 0.041
2665.66775 19.019 0.046
2667.62865 18.824 0.055
2669.67484 18.813 0.063
2671.60385 18.998 0.053
2673.60776 18.758 0.058
2675.60577 18.876 0.055
2677.60363 18.960 0.073
2679.63056 18.924 0.063
2681.65238 18.514 0.046
2685.59210 18.681 0.066
2690.54628 18.876 0.064
2694.54403 18.810 0.052
2698.60585 19.084 0.088
2704.58842 18.902 0.052
2711.54359 19.022 0.073
2731.49777 19.018 0.074
2879.89061 18.992 0.057
