2165.85632 20.275 0.221
2171.87872 19.658 0.125
2183.83809 20.054 0.222
2184.83761 19.918 0.169
2200.81856 19.723 0.105
2206.75472 19.909 0.205
2226.71740 20.021 0.149
2228.76111 19.726 0.119
2230.67285 19.926 0.156
2232.69462 19.612 0.098
2234.68769 19.823 0.121
2238.63227 19.766 0.131
2242.76918 19.757 0.174
2244.81997 20.039 0.254
2249.69232 19.879 0.110
2251.83806 21.257 0.460
2253.67830 19.770 0.105
2256.68340 19.732 0.121
2259.67535 20.019 0.140
2262.68056 20.097 0.167
2269.74173 19.935 0.150
2273.63686 19.915 0.167
2277.70845 19.911 0.100
2279.71783 19.753 0.122
2281.70991 19.811 0.093
2283.73569 19.986 0.117
2288.72424 19.772 0.100
2290.75902 20.213 0.177
2292.73386 19.970 0.178
2294.70147 19.762 0.152
2296.72308 19.893 0.184
2298.67916 19.944 0.159
2302.66705 19.798 0.167
2304.68306 19.797 0.165
2316.54728 19.785 0.122
2322.58454 19.752 0.129
2325.59098 19.950 0.179
2331.52744 19.758 0.148
2337.55000 21.160 0.468
2345.50978 19.782 0.165
2350.51190 19.771 0.169
2365.52911 20.209 0.336
2519.90501 20.221 0.196
2526.88328 19.856 0.107
2541.87753 19.724 0.098
2544.80431 19.856 0.143
2551.80425 19.788 0.118
2563.78610 19.513 0.150
2571.84268 19.924 0.194
2577.78119 19.739 0.128
2580.80994 19.830 0.105
2588.84930 19.739 0.103
2594.72677 20.610 0.355
2599.75796 19.935 0.153
2607.72242 19.866 0.115
2617.71414 19.721 0.166
2620.67881 19.791 0.138
2622.82527 19.840 0.132
2624.81905 19.742 0.094
2625.80028 19.898 0.123
2628.60426 19.556 0.157
2631.60292 19.905 0.174
2634.58165 19.805 0.121
2640.66581 19.888 0.150
2642.65800 19.816 0.144
2644.65446 21.427 0.556
2646.64253 19.793 0.129
2650.60924 19.806 0.117
2652.62098 19.802 0.124
2654.72930 19.914 0.165
2657.68041 19.685 0.138
2659.75358 19.820 0.221
2661.75283 19.962 0.160
2663.67972 19.955 0.190
2665.72297 19.923 0.101
2667.64953 19.725 0.098
2671.62252 19.839 0.113
2673.62991 20.022 0.160
2675.62297 19.951 0.175
2677.62088 20.129 0.221
2679.68410 20.195 0.183
2681.67099 19.996 0.188
2685.61802 19.901 0.168
2690.57165 19.942 0.210
2694.56252 19.865 0.123
2699.55726 19.906 0.184
2705.53550 20.868 0.329
2711.56216 19.732 0.136
2732.49430 19.897 0.235
2872.86716 19.942 0.166
2883.88061 19.853 0.105
2892.84581 19.750 0.147
2896.82030 19.956 0.146
2900.90853 19.615 0.135
2905.89747 19.944 0.148
2910.80797 19.912 0.112
2915.81331 20.039 0.103
2921.81554 19.870 0.141
2925.75888 19.769 0.124
2929.78755 19.696 0.105
2932.86976 20.020 0.141
2939.74865 19.742 0.115
2942.72684 19.910 0.144
2946.74736 19.869 0.198
2949.73098 19.827 0.116
2952.72204 19.770 0.131
2955.78360 20.031 0.229
2957.71625 19.898 0.140
2960.83846 19.546 0.160
2963.72396 19.729 0.149
2966.69088 19.758 0.123
2972.84205 19.686 0.088
2975.66399 19.682 0.113
2977.73471 19.925 0.150
2979.78679 19.739 0.118
2981.79419 19.904 0.250
2983.69493 19.902 0.146
2986.67718 19.786 0.112
2988.64222 19.733 0.115
2990.77552 19.935 0.125
2992.65919 19.824 0.130
2994.75638 19.837 0.101
2996.63234 19.891 0.088
2998.61387 20.927 0.298
3000.63201 19.890 0.141
3002.61672 19.960 0.140
3004.61954 19.710 0.101
3006.66858 19.729 0.109
3008.61964 19.775 0.161
3010.63987 19.949 0.149
3012.73525 19.811 0.162
3016.65389 19.968 0.149
3018.63930 19.652 0.103
3020.68030 20.313 0.221
3022.74593 19.871 0.098
3024.69426 19.874 0.106
3026.66330 19.827 0.098
3028.66882 19.712 0.078
3030.70416 19.835 0.117
3033.62460 19.682 0.086
3035.63234 19.897 0.132
3038.61586 19.915 0.204
3041.53886 19.833 0.165
3043.56831 19.727 0.183
3045.60743 20.977 0.318
3047.56187 19.993 0.181
3049.56679 19.952 0.118
3051.55903 19.836 0.117
3053.55538 19.698 0.104
3055.55404 19.700 0.107
3057.55328 19.725 0.109
3059.55187 20.707 0.227
3061.54608 19.892 0.136
3064.56904 20.060 0.191
3067.55690 19.772 0.148
3069.54183 19.822 0.122
3072.54011 19.859 0.154
3075.54066 19.755 0.144
3077.62537 19.923 0.138
3081.61684 21.305 0.432
3084.52366 20.088 0.149
3086.56163 19.915 0.191
3089.54747 19.945 0.126
3092.53149 19.825 0.214
3098.52960 19.804 0.155
3101.49759 19.728 0.178
3103.49438 19.970 0.154
3106.49987 20.902 0.470
3109.49650 19.799 0.124
3113.48456 20.166 0.268
3123.51745 19.718 0.169
3133.49104 20.136 0.223
3230.89011 20.541 0.206
3238.87368 20.036 0.174
3246.90549 19.848 0.143
3254.89361 20.037 0.124
3262.86816 19.949 0.113
3268.79142 19.761 0.087
3276.83313 20.022 0.161
3281.74633 19.901 0.100
3283.84617 19.852 0.093
3289.75969 19.850 0.115
3294.76423 19.957 0.123
3296.71362 19.614 0.086
3298.79370 19.870 0.091
3300.84966 20.206 0.157
3303.75691 19.838 0.162
3306.75837 19.710 0.113
3308.77510 20.083 0.169
3310.80746 19.664 0.115
3314.72875 19.764 0.128
3321.64925 19.870 0.123
3325.71101 19.721 0.094
3329.74366 19.660 0.065
3334.63986 19.611 0.154
3338.69330 19.909 0.105
3349.67067 19.801 0.099
3352.83136 20.134 0.106
3355.71057 19.749 0.091
3359.63175 20.341 0.166
3366.69366 19.904 0.126
3377.65021 21.111 0.309
3379.76593 19.485 0.092
3386.66049 19.627 0.074
3390.76971 19.636 0.100
3395.77367 19.825 0.186
3400.62658 20.124 0.231
3403.63609 19.923 0.135
3406.56995 19.824 0.104
3406.62357 20.092 0.134
3410.58807 19.882 0.097
3415.61037 19.768 0.113
3422.55044 20.621 0.353
3429.58790 19.905 0.124
3434.57726 19.877 0.105
3444.51373 19.841 0.141
3450.54758 19.816 0.138
3570.93107 19.814 0.159
3591.92440 19.939 0.101
3608.91685 19.775 0.094
3615.91062 19.854 0.097
3628.91072 19.964 0.185
3633.78340 19.863 0.161
3638.81265 19.813 0.119
3641.78272 20.105 0.135
3646.84706 20.046 0.169
3653.78046 19.713 0.087
3656.83284 20.069 0.119
3661.76825 19.526 0.101
3665.77147 19.909 0.126
