2990.68157 17.887 0.010
3008.82048 17.365 0.008
3326.75105 17.193 0.007
3336.75680 17.053 0.009
3351.72448 17.060 0.007
3356.68827 17.282 0.007
3361.66082 17.930 0.011
3370.72724 17.181 0.008
3376.70753 17.884 0.011
3385.72928 17.199 0.007
3391.62464 17.900 0.012
3406.64994 17.788 0.009
3714.78116 18.189 0.011
3721.83178 17.038 0.008
3728.67477 17.730 0.008
3737.72904 17.081 0.006
3746.65621 18.071 0.013
3754.58396 17.050 0.006
3763.62223 17.683 0.008
3773.67476 17.895 0.013
4058.74210 18.087 0.010
4070.73728 17.647 0.010
4077.77228 17.410 0.010
4098.69701 17.264 0.008
4105.74887 17.700 0.013
4132.69565 18.145 0.021
4371.87941 17.884 0.015
4394.75001 17.091 0.007
4421.83097 17.067 0.007
4430.84330 17.920 0.019
4434.85425 17.295 0.009
4452.71611 17.059 0.007
4459.70101 18.119 0.017
4467.72517 17.057 0.007
4477.80201 17.648 0.010
4482.74098 17.061 0.006
4486.77854 17.562 0.013
